pleiades_url,geonames_url,match_type,distance,pleiades_locationPrecision,pleiades_featureTypes,geonames_featurecode
http://pleiades.stoa.org/places/491731,http://sws.geonames.org/789541/,edh,12.821,precise,"settlement, theatre",PPLA
http://pleiades.stoa.org/places/491731,http://sws.geonames.org/785871/,edh,8.385,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/491672,http://sws.geonames.org/732138/,edh,8.66,precise,"settlement",PPL
http://pleiades.stoa.org/places/491631,http://sws.geonames.org/735914/,edh,0.303,precise,"cemetery",PPLA2
http://pleiades.stoa.org/places/491616,http://sws.geonames.org/728923/,edh,0.012,precise,"settlement",PPL
http://pleiades.stoa.org/places/491572,http://sws.geonames.org/735960/,edh,1.418,precise,"settlement, temple, theatre",PPL
http://pleiades.stoa.org/places/491572,http://sws.geonames.org/735342/,edh,0.819,precise,"settlement, temple, theatre",PPL
http://pleiades.stoa.org/places/491527,http://sws.geonames.org/264670/,edh,444.967,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/491511,http://sws.geonames.org/736971/,edh,0.199,precise,"settlement",PPL
http://pleiades.stoa.org/places/482027,http://sws.geonames.org/791299/,edh,5.306,precise,"settlement",PPL
http://pleiades.stoa.org/places/482027,http://sws.geonames.org/790265/,edh,1.775,precise,"settlement",PPL
http://pleiades.stoa.org/places/481987,http://sws.geonames.org/792879/,edh,1.689,precise,"settlement",PPL
http://pleiades.stoa.org/places/481987,http://sws.geonames.org/787688/,edh,100.096,precise,"settlement",PPL
http://pleiades.stoa.org/places/481987,http://sws.geonames.org/787072/,edh,20.414,precise,"settlement",PPLA
http://pleiades.stoa.org/places/481987,http://sws.geonames.org/785842/,edh,4.008,precise,"settlement",PPLC
http://pleiades.stoa.org/places/481987,http://sws.geonames.org/784359/,edh,2.63,precise,"settlement",PPL
http://pleiades.stoa.org/places/481986,http://sws.geonames.org/3184315/,edh,3.548,precise,"settlement",PPL
http://pleiades.stoa.org/places/481986,http://sws.geonames.org/3184081/,edh,0.895,precise,"settlement",PPLA
http://pleiades.stoa.org/places/481983,http://sws.geonames.org/731055/,edh,2.652,precise,"settlement",PPLX
http://pleiades.stoa.org/places/481983,http://sws.geonames.org/729681/,edh,11.595,precise,"settlement",PPL
http://pleiades.stoa.org/places/481982,http://sws.geonames.org/783263/,edh,0.994,precise,"station",PPLA
http://pleiades.stoa.org/places/481949,http://sws.geonames.org/730169/,edh,6.847,precise,"settlement",PPL
http://pleiades.stoa.org/places/481949,http://sws.geonames.org/729730/,edh,0.387,precise,"settlement",PPLA
http://pleiades.stoa.org/places/481949,http://sws.geonames.org/728335/,edh,10.528,precise,"settlement",PPLX
http://pleiades.stoa.org/places/481896,http://sws.geonames.org/3184935/,edh,0.606,precise,"settlement, port",PPLA
http://pleiades.stoa.org/places/481861,http://sws.geonames.org/792578/,edh,2.352,precise,"settlement, theatre",PPLA
http://pleiades.stoa.org/places/481860,http://sws.geonames.org/730919/,edh,0.556,precise,"station",PPL
http://pleiades.stoa.org/places/481844,http://sws.geonames.org/727441/,edh,0.681,precise,"settlement",PPL
http://pleiades.stoa.org/places/481844,http://sws.geonames.org/6461248/,edh,3.183,precise,"settlement",ADM3
http://pleiades.stoa.org/places/481818,http://sws.geonames.org/3185728/,edh,0.995,precise,"settlement, amphitheatre, port",PPLA
http://pleiades.stoa.org/places/481784,http://sws.geonames.org/784711/,edh,1.6,precise,"settlement",PPLX
http://pleiades.stoa.org/places/481728,http://sws.geonames.org/3185815/,edh,3.948,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/481728,http://sws.geonames.org/3185672/,edh,7.58,precise,"settlement",PPLA
http://pleiades.stoa.org/places/481728,http://sws.geonames.org/3184945/,edh,4.911,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/481728,http://sws.geonames.org/3184425/,edh,1.546,precise,"settlement",PPL
http://pleiades.stoa.org/places/481715,http://sws.geonames.org/3184433/,edh,12.821,precise,"settlement",PPL
http://pleiades.stoa.org/places/481701,http://sws.geonames.org/783560/,edh,0.742,precise,"station",PPLA3
http://pleiades.stoa.org/places/472048,http://sws.geonames.org/3038225/,edh,0.363,precise,"settlement, amphitheatre, port",PPL
http://pleiades.stoa.org/places/462387,http://sws.geonames.org/256632/,edh,895.398,precise,"station",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2522206/,edh,1604.529,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2522047/,edh,1588.279,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2520726/,edh,1605.264,precise,"settlement",PPL
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2520108/,edh,1569.504,precise,"settlement",PPL
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2519464/,edh,1598.64,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2518949/,edh,1565.416,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2513703/,edh,1569.981,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2512862/,edh,1574.05,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2510764/,edh,1569.806,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2510128/,edh,1598.895,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2509954/,edh,1569.912,precise,"settlement",PPLA
http://pleiades.stoa.org/places/442845,http://sws.geonames.org/2509576/,edh,1588.881,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/432911,http://sws.geonames.org/3176059/,edh,14.486,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/432772,http://sws.geonames.org/3167520/,edh,1.723,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/3028382/,edh,525.328,related,"marsh-wetland, salt-pan-salina",PPLA3
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/2974370/,edh,516.185,related,"marsh-wetland, salt-pan-salina",PPL
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/2973470/,edh,529.178,related,"marsh-wetland, salt-pan-salina",PPL
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/2973304/,edh,531.168,related,"marsh-wetland, salt-pan-salina",PPL
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/2972736/,edh,534.555,related,"marsh-wetland, salt-pan-salina",PPL
http://pleiades.stoa.org/places/423031,http://sws.geonames.org/2642573/,edh,1679.956,related,"marsh-wetland, salt-pan-salina",PPL
http://pleiades.stoa.org/places/423025,http://sws.geonames.org/3044310/,edh,677.848,precise,"urban, settlement, temple",PPLA
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/3116351/,edh,1629.749,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/3115303/,edh,1614.034,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/3107837/,edh,1631.598,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2522486/,edh,1607.525,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2522074/,edh,1584.11,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2520790/,edh,1677.255,precise,"urban, wall, plaza, settlement, temple",PPL
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2520611/,edh,1647.254,precise,"urban, wall, plaza, settlement, temple",PPLA2
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2520314/,edh,1568.237,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2519659/,edh,1671.438,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2517322/,edh,1555.183,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2516789/,edh,1599.246,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2516367/,edh,1595.631,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2514947/,edh,1578.146,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2514324/,edh,1597.446,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2514032/,edh,1677.869,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2513677/,edh,1629.297,precise,"urban, wall, plaza, settlement, temple",PPL
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2512470/,edh,1622.95,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2512184/,edh,1609.121,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2511781/,edh,1620.552,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2511179/,edh,1607.451,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2511033/,edh,1714.109,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422987,http://sws.geonames.org/2509950/,edh,1721.565,precise,"urban, wall, plaza, settlement, temple",PPLA3
http://pleiades.stoa.org/places/422817,http://sws.geonames.org/3043045/,edh,769.306,precise,"station",PPLX
http://pleiades.stoa.org/places/416766,http://sws.geonames.org/3169420/,edh,581.246,rough,"unlocated",PPL
http://pleiades.stoa.org/places/413180,http://sws.geonames.org/3053438/,edh,608.85,precise,"station",PPL
http://pleiades.stoa.org/places/403235,http://sws.geonames.org/674500/,edh,1121.013,precise,"settlement, amphitheatre, port, plaza",ADM2
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2522432/,edh,1024.397,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2521863/,edh,1020.018,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2521097/,edh,1020.895,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2518923/,edh,1016.452,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2518878/,edh,1002.378,precise,"island",PPL
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2517367/,edh,1019.072,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2516336/,edh,1000.423,precise,"island",PPL
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2514374/,edh,1029.251,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2513114/,edh,1009.897,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2512991/,edh,1023.83,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2512783/,edh,1582.865,precise,"island",PPL
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2512072/,edh,1019.433,precise,"island",PPLA3
http://pleiades.stoa.org/places/403182,http://sws.geonames.org/2510913/,edh,1008.791,precise,"island",PPL
http://pleiades.stoa.org/places/39383,http://sws.geonames.org/2737798/,edh,5774.39,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/393441,http://sws.geonames.org/3178203/,edh,1.674,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/393441,http://sws.geonames.org/3170086/,edh,2.663,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/383745,http://sws.geonames.org/2512432/,edh,668.371,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/383653,http://sws.geonames.org/3181380/,edh,0.23,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/383579,http://sws.geonames.org/6535080/,edh,9.508,precise,"settlement, arch, amphitheatre, theatre",PPLA3
http://pleiades.stoa.org/places/383545,http://sws.geonames.org/3182634/,edh,22.139,rough,"station",PPLA3
http://pleiades.stoa.org/places/344573,http://sws.geonames.org/2208485/,edh,0.665,precise,"villa",PPL
http://pleiades.stoa.org/places/344519,http://sws.geonames.org/2476028/,edh,818.577,precise,"settlement, port",PPLA
http://pleiades.stoa.org/places/344516,http://sws.geonames.org/2467783/,edh,0.234,precise,"fort",PPL
http://pleiades.stoa.org/places/344499,http://sws.geonames.org/2210221/,edh,0.193,precise,"cemetery",PPL
http://pleiades.stoa.org/places/344469,http://sws.geonames.org/2219905/,edh,5.144,precise,"mine",PPLA
http://pleiades.stoa.org/places/344448,http://sws.geonames.org/2219905/,edh,2.88,precise,"basilica, circus, theatre, plaza, amphitheatre, settlement, arch, port",PPLA
http://pleiades.stoa.org/places/344380,http://sws.geonames.org/2472203/,edh,0.28,precise,"settlement",PPL
http://pleiades.stoa.org/places/344377,http://sws.geonames.org/2220431/,edh,1.68,precise,"fort",PPL
http://pleiades.stoa.org/places/344376,http://sws.geonames.org/2213364/,edh,1.536,precise,"settlement",PPL
http://pleiades.stoa.org/places/344341,http://sws.geonames.org/2217440/,edh,0.298,precise,"settlement",PPL
http://pleiades.stoa.org/places/344334,http://sws.geonames.org/2468070/,edh,0.069,precise,"fort",PPL
http://pleiades.stoa.org/places/344330,http://sws.geonames.org/2219918/,edh,0.208,precise,"church",PPL
http://pleiades.stoa.org/places/344282,http://sws.geonames.org/2212771/,edh,1.384,precise,"settlement",PPL
http://pleiades.stoa.org/places/334669,http://sws.geonames.org/2474184/,edh,1.158,precise,"settlement",PPL
http://pleiades.stoa.org/places/334662,http://sws.geonames.org/2490122/,edh,0.487,precise,"settlement",PPL
http://pleiades.stoa.org/places/334636,http://sws.geonames.org/2476409/,edh,0.91,precise,"urban, settlement, fort",PPL
http://pleiades.stoa.org/places/334632,http://sws.geonames.org/2477316/,edh,13.147,precise,"settlement",PPL
http://pleiades.stoa.org/places/334629,http://sws.geonames.org/2488193/,edh,0.631,precise,"settlement",PPL
http://pleiades.stoa.org/places/334629,http://sws.geonames.org/2475963/,edh,21.0,precise,"settlement",PPL
http://pleiades.stoa.org/places/334570,http://sws.geonames.org/2505572/,edh,10.45,precise,"settlement, amphitheatre, fort",PPLA
http://pleiades.stoa.org/places/334570,http://sws.geonames.org/2477528/,edh,1.025,precise,"settlement, amphitheatre, fort",PPL
http://pleiades.stoa.org/places/334518,http://sws.geonames.org/2487772/,edh,0.465,precise,"fort",PPL
http://pleiades.stoa.org/places/334513,http://sws.geonames.org/2497758/,edh,113.976,precise,"settlement",PPL
http://pleiades.stoa.org/places/324850,http://sws.geonames.org/3037393/,edh,1170.606,precise,"settlement",PPL
http://pleiades.stoa.org/places/324846,http://sws.geonames.org/2472774/,edh,166.272,precise,"settlement",PPLA
http://pleiades.stoa.org/places/324836,http://sws.geonames.org/2469413/,edh,0.157,precise,"settlement",PPL
http://pleiades.stoa.org/places/324831,http://sws.geonames.org/2505308/,edh,11.176,precise,"basilica, settlement, amphitheatre, temple",PPL
http://pleiades.stoa.org/places/324831,http://sws.geonames.org/2477461/,edh,0.077,precise,"basilica, settlement, amphitheatre, temple",PPLA
http://pleiades.stoa.org/places/324829,http://sws.geonames.org/2473449/,edh,49.778,precise,"settlement",PPLA
http://pleiades.stoa.org/places/324826,http://sws.geonames.org/2464795/,edh,0.71,precise,"settlement",PPL
http://pleiades.stoa.org/places/324822,http://sws.geonames.org/2467454/,edh,0.336,precise,"settlement",PPLA
http://pleiades.stoa.org/places/324816,http://sws.geonames.org/2464979/,edh,0.832,precise,"settlement, arch, theatre",PPL
http://pleiades.stoa.org/places/324803,http://sws.geonames.org/2473493/,edh,0.499,precise,"settlement",PPLA
http://pleiades.stoa.org/places/324774,http://sws.geonames.org/2469341/,edh,0.953,precise,"basilica, plaza, bath, arch, settlement, amphitheatre, temple",PPL
http://pleiades.stoa.org/places/324767,http://sws.geonames.org/2469571/,edh,1.993,precise,"settlement, port",PPL
http://pleiades.stoa.org/places/324716,http://sws.geonames.org/2464915/,edh,0.17,precise,"settlement, port",PPLA
http://pleiades.stoa.org/places/324702,http://sws.geonames.org/2471278/,edh,0.272,precise,"temple",PPL
http://pleiades.stoa.org/places/324684,http://sws.geonames.org/2468353/,edh,0.743,precise,"settlement",PPLA
http://pleiades.stoa.org/places/324665,http://sws.geonames.org/2470789/,edh,1.013,precise,"settlement, theatre, fort",PPL
http://pleiades.stoa.org/places/324665,http://sws.geonames.org/2465368/,edh,10.271,precise,"settlement, theatre, fort",TMB
http://pleiades.stoa.org/places/315267,http://sws.geonames.org/2473656/,edh,0.236,precise,"settlement",PPL
